id,airport_name,city_name,country,iata_code,icao_code,latitude,longitude,type,scheduled_service,source
5828,Gobernador Castello Airport,Viedma / Carmen de Patagones,Argentina,VDM,SAVV,-40.8692,-63.0004,medium_airport,yes,OurAirports
5829,El Tehuelche Airport,Puerto Madryn,Argentina,PMY,SAVY,-42.7592,-65.1027,medium_airport,yes,OurAirports
5831,El Calafate - Commander Armando Tola International Airport,El Calafate,Argentina,FTE,,-50.280267,-72.053401,medium_airport,yes,OurAirports
5832,Puerto Deseado Airport,Puerto Deseado,Argentina,PUD,SAWD,-47.7353,-65.9041,medium_airport,yes,OurAirports
5833,Gobernador Ramón Trejo Noel International Airport,Rio Grande,Argentina,RGA,SAWE,-53.7777,-67.7494,medium_airport,yes,OurAirports
5834,Piloto Civil Norberto Fernández International Airport,Rio Gallegos,Argentina,RGL,SAWG,-51.608791,-69.308948,large_airport,yes,OurAirports
5835,Ushuaia - Malvinas Argentinas International Airport,Ushuaia,Argentina,USH,SAWH,-54.8433,-68.2958,medium_airport,yes,OurAirports
5836,Capitan D Daniel Vazquez Airport,San Julian,Argentina,ULA,SAWJ,-49.306816,-67.802596,medium_airport,no,OurAirports
30341,Rio Mayo Airport,Rio Mayo,Argentina,ROY,SAWM,-45.703899,-70.245598,small_airport,no,OurAirports
5838,Perito Moreno Jalil Hamer Airport,Perito Moreno,Argentina,PMQ,SAWP,-46.537899,-70.978699,medium_airport,yes,OurAirports
29898,Gobernador Gregores Airport,Gobernador Gregores,Argentina,GGS,SAWR,-48.7831,-70.150002,small_airport,yes,OurAirports
29997,Jose De San Martin Airport,Chubut,Argentina,JSM,SAWS,-44.048599243199995,-70.4589004517,small_airport,no,OurAirports
29849,28 de Noviembre Airport,Rio Turbio,Argentina,RYO,SAWT,-51.605,-72.2203,small_airport,yes,OurAirports
5839,Santa Cruz Airport,Puerto Santa Cruz,Argentina,RZA,SAWU,-50.0165,-68.5792,medium_airport,no,OurAirports
5840,Comandante Espora Airport,Bahía Blanca,Argentina,BHI,SAZB,-38.725,-62.1693,medium_airport,yes,OurAirports
5841,Brigadier D.H.E. Ruiz Airport,Coronel Suarez,Argentina,CSZ,SAZC,-37.446098,-61.889301,small_airport,no,OurAirports
5842,Olavarria Airport,Olavarria,Argentina,OVR,SAZF,-36.889999,-60.216599,small_airport,no,OurAirports
5843,General Pico Airport,General Pico,Argentina,GPO,SAZG,-35.696201,-63.758301,medium_airport,no,OurAirports
5844,Tres Arroyos Airport,Tres Arroyos,Argentina,OYO,SAZH,-38.3869,-60.3297,medium_airport,no,OurAirports
5846,Santa Teresita Airport,Santa Teresita,Argentina,SST,SAZL,-36.5423,-56.7218,medium_airport,yes,OurAirports
5847,Ástor Piazzola International Airport,Mar del Plata,Argentina,MDQ,SAZM,-37.9342,-57.5733,medium_airport,yes,OurAirports
5848,Presidente Perón International Airport,Neuquén,Argentina,NQN,SAZN,-38.949001,-68.155701,large_airport,yes,OurAirports
5849,Necochea Airport,Necochea,Argentina,NEC,SAZO,-38.490746,-58.816337,medium_airport,yes,OurAirports
5850,Comodoro Pedro Zanni Airport,Pehuajó,Argentina,PEH,SAZP,-35.8446,-61.8576,medium_airport,no,OurAirports
5851,Santa Rosa Airport,Santa Rosa,Argentina,RSA,SAZR,-36.588299,-64.275703,medium_airport,yes,OurAirports
5852,Teniente Luis Candelaria International Airport,San Carlos de Bariloche,Argentina,BRC,SAZS,-41.151199,-71.157501,large_airport,yes,OurAirports
5853,Héroes de Malvinas Airport,Tandil,Argentina,TDL,SAZT,-37.234634,-59.228647,medium_airport,no,OurAirports
5854,Villa Gesell Airport,Villa Gesell,Argentina,VLG,SAZV,-37.2354,-57.0292,medium_airport,no,OurAirports
5855,Cutral-Co Airport,Cutral-Co,Argentina,CUT,SAZW,-38.939701,-69.264603,medium_airport,no,OurAirports
5856,Aviador C. Campos Airport,Chapelco/San Martin de los Andes,Argentina,CPC,SAZY,-40.075401,-71.137299,medium_airport,yes,OurAirports
32578,Viru Harbour Airstrip,Viru,Solomon Islands,VIU,AGVH,-8.508457,157.689986,small_airport,no,OurAirports
5857,Conceição do Araguaia Airport,Conceição do Araguaia,Brazil,CDJ,SBAA,-8.34835,-49.301498,medium_airport,no,OurAirports
275,Aracati Dragão do Mar Regional Airport,Aracati,Brazil,ARX,SBAC,-4.568896,-37.805135,medium_airport,no,OurAirports
32305,Bauru/Arealva–Moussa Nakhal Tobias State Airport,Bauru,Brazil,JTC,SBAE,-22.160755,-49.070325,medium_airport,yes,OurAirports
5861,Araraquara Airport,Araraquara,Brazil,AQA,SBAQ,-21.812,-48.132999,medium_airport,yes,OurAirports
5862,Aracaju - Santa Maria Airport,Aracaju,Brazil,AJU,SBAR,-10.98394,-37.072873,medium_airport,yes,OurAirports
5864,Piloto Osvaldo Marques Dias Airport,Alta Floresta,Brazil,AFL,SBAT,-9.866389,-56.106298,medium_airport,yes,OurAirports
5865,Araçatuba Airport,Araçatuba,Brazil,ARU,SBAU,-21.141479,-50.424575,medium_airport,yes,OurAirports
5866,Romeu Zema Airport,Araxá,Brazil,AAX,SBAX,-19.5632,-46.9604,medium_airport,yes,OurAirports
5867,Val de Cans/Júlio Cezar Ribeiro International Airport,Belém,Brazil,BEL,SBBE,-1.379279,-48.476207,large_airport,yes,OurAirports
5868,Comandante Gustavo Kraemer Airport,Bagé,Brazil,BGX,SBBG,-31.390499,-54.112202,medium_airport,no,OurAirports
5869,Pampulha - Carlos Drummond de Andrade Airport,Belo Horizonte,Brazil,PLU,SBBH,-19.85074,-43.950316,medium_airport,no,OurAirports
5870,Bacacheri Airport,Curitiba,Brazil,BFH,SBBI,-25.4051,-49.231998,medium_airport,no,OurAirports
46245,Estadual Arthur Siqueira Airport,Bragança Paulista,Brazil,BJP,SBBP,-22.978822,-46.537131,small_airport,no,OurAirports
5872,Presidente Juscelino Kubitschek International Airport,Brasília,Brazil,BSB,SBBR,-15.869167,-47.920834,large_airport,yes,OurAirports
5873,Chafei Amsei Airport,Barretos,Brazil,BAT,,-20.584631,-48.594125,medium_airport,no,OurAirports
5875,Atlas Brasil Cantanhede International Airport,Boa Vista,Brazil,BVB,SBBV,2.84615,-60.690648,large_airport,yes,OurAirports
5876,Barra do Garças Airport,Barra do Garças,Brazil,BPG,SBBW,-15.861417,-52.389008,medium_airport,no,OurAirports
5877,Umberto Modiano Airport,Cabo Frio,Brazil,BZC,,-22.770881,-41.96308,medium_airport,no,OurAirports
5878,Coronel Adalberto Mendes da Silva Airport,Cascavel,Brazil,CAC,SBCA,-25.000323,-53.501208,medium_airport,yes,OurAirports
5879,Cabo Frio Airport,Cabo Frio,Brazil,CFB,SBCB,-22.921485,-42.071874,small_airport,yes,OurAirports
5881,Doctor Carlos Alberto da Costa Neves Airport,Caçador,Brazil,CFC,SBCD,-26.787423,-50.939942,small_airport,no,OurAirports
5882,Tancredo Neves International Airport,Belo Horizonte,Brazil,CNF,SBCF,-19.63571,-43.966928,large_airport,yes,OurAirports
5883,Campo Grande Airport,Campo Grande,Brazil,CGR,SBCG,-20.469998,-54.673988,medium_airport,yes,OurAirports
5884,Serafin Enoss Bertaso Airport,Chapecó,Brazil,XAP,SBCH,-27.134199,-52.656601,medium_airport,yes,OurAirports
5885,Brig. Lysias Augusto Rodrigues Airport,Carolina,Brazil,CLN,SBCI,-7.32044,-47.458698,medium_airport,no,OurAirports
5886,Carajás Airport,Parauapebas,Brazil,CKS,SBCJ,-6.117841,-50.003372,medium_airport,yes,OurAirports
5887,Forquilhinha - Criciúma  Airport,Criciúma,Brazil,CCM,,-28.725743,-49.424475,medium_airport,yes,OurAirports
35414,Nelson Ribeiro Guimarães Airport,Caldas Novas,Brazil,CLV,SBCN,-17.725096,-48.606324,small_airport,yes,OurAirports
5888,Canoas Air Force Base,Porto Alegre,Brazil,QNS,,-29.945928,-51.144413,medium_airport,no,OurAirports
5889,Bartolomeu Lisandro Airport,Campos dos Goytacazes,Brazil,CAW,SBCP,-21.698299,-41.301701,medium_airport,yes,OurAirports
5890,Corumbá International Airport,Corumbá,Brazil,CMG,SBCR,-19.01193,-57.672772,medium_airport,yes,OurAirports
5891,Curitiba-Afonso Pena International Airport,Curitiba,Brazil,CWB,SBCT,-25.5285,-49.1758,large_airport,yes,OurAirports
5892,Caravelas Airport,Caravelas,Brazil,CRQ,,-17.6523,-39.253101,medium_airport,no,OurAirports
5893,Hugo Cantergiani Regional Airport,Caxias Do Sul,Brazil,CXJ,SBCX,-29.197183,-51.187647,medium_airport,yes,OurAirports
5894,Várzea Grande–Marechal Rondon International Airport,Cuiabá,Brazil,CGB,SBCY,-15.6529,-56.116699,large_airport,yes,OurAirports
5895,Cruzeiro do Sul Airport,Cruzeiro Do Sul,Brazil,CZS,SBCZ,-7.59991,-72.769501,medium_airport,yes,OurAirports
44450,Bonito Airport,Bonito,Brazil,BYO,SBDB,-21.2473,-56.452399,small_airport,yes,OurAirports
5896,Presidente Prudente Airport,Presidente Prudente,Brazil,PPB,SBDN,-22.1751,-51.424599,medium_airport,yes,OurAirports
447,Dourados Airport,Dourados,Brazil,DOU,,-22.2019,-54.926601,small_airport,no,OurAirports
5897,Eduardo Gomes International Airport,Manaus,Brazil,MAO,SBEG,-3.03861,-60.049702,large_airport,yes,OurAirports
5898,Jacareacanga Airport,Jacareacanga,Brazil,JCR,SBEK,-6.23316,-57.776901,medium_airport,no,OurAirports
5900,Cataratas International Airport,Foz do Iguaçu,Brazil,IGU,SBFI,-25.594167,-54.489444,large_airport,yes,OurAirports
5901,Hercílio Luz International Airport,Florianópolis,Brazil,FLN,SBFL,-27.670279,-48.552502,large_airport,yes,OurAirports
5902,Fernando de Noronha Airport,Fernando de Noronha,Brazil,FEN,SBFN,-3.854534,-32.423017,medium_airport,yes,OurAirports
5905,Pinto Martins International Airport,Fortaleza,Brazil,FOR,SBFZ,-3.775833,-38.532222,large_airport,yes,OurAirports
5906,Rio Galeão – Tom Jobim International Airport,Rio De Janeiro,Brazil,GIG,SBGL,-22.809999,-43.250557,large_airport,yes,OurAirports
5907,Guajará-Mirim Airport,Guajará-Mirim,Brazil,GJM,SBGM,-10.78641,-65.28486,medium_airport,no,OurAirports
5908,Santa Genoveva International Airport,Goiânia,Brazil,GYN,SBGO,-16.632,-49.220699,large_airport,yes,OurAirports
5910,São Paulo/Guarulhos–Governor André Franco Montoro International Airport,São Paulo,Brazil,GRU,SBGR,-23.431274,-46.469954,large_airport,yes,OurAirports
5911,Tancredo Thomas de Faria Airport,Guarapuava,Brazil,GPB,,-25.388327,-51.52349,small_airport,yes,OurAirports
5912,Coronel Altino Machado Airport,Governador Valadares,Brazil,GVR,SBGV,-18.895882,-41.982869,medium_airport,yes,OurAirports
5913,Edu Chaves Field,Guaratinguetá,Brazil,GUJ,SBGW,-22.791599,-45.2048,medium_airport,no,OurAirports
5914,Altamira Interstate Airport,Altamira,Brazil,ATM,SBHT,-3.253144,-52.253938,medium_airport,yes,OurAirports
5915,Itacoatiara Airport,Itacoatiara,Brazil,ITA,SBIC,-3.126539,-58.481668,medium_airport,no,OurAirports
5916,Itaituba Airport,Itaituba,Brazil,ITB,SBIH,-4.242131,-56.000651,medium_airport,yes,OurAirports
5917,Bahia - Jorge Amado Airport,Ilhéus,Brazil,IOS,SBIL,-14.815929,-39.033458,medium_airport,yes,OurAirports
5918,Usiminas Airport,Ipatinga,Brazil,IPN,SBIP,-19.470699,-42.487598,medium_airport,yes,OurAirports
5919,Francisco Vilela do Amaral Airport,Itumbiara,Brazil,ITR,SBIT,-18.4447,-49.213402,small_airport,no,OurAirports
5920,Prefeito Renato Moreira Airport,Imperatriz,Brazil,IMP,SBIZ,-5.53129,-47.459999,medium_airport,yes,OurAirports
316444,Humberto Ghizzo Bortoluzzi Regional Airport,Jaguaruna,Brazil,JJG,SBJA,-28.6753,-49.0596,small_airport,yes,OurAirports
45646,Comte. Rolim Adolfo Amaro–Jundiaí State Airport,Jundiaí,Brazil,QDV,,-23.180861,-46.943921,small_airport,no,OurAirports
323221,Comandante Ariston Pessoa Airport,Cruz,Brazil,JJD,SBJE,-2.906425,-40.357338,medium_airport,yes,OurAirports
5922,Francisco de Assis Airport,Juiz de Fora,Brazil,JDF,SBJF,-21.791482,-43.386072,medium_airport,yes,OurAirports
334199,São Paulo Catarina Executive Airport,São Roque,Brazil,JHF,SBJH,-23.426886,-47.165658,medium_airport,no,OurAirports
547,Ji-Paraná Airport,Ji-Paraná,Brazil,JPR,,-10.870743,-61.846675,small_airport,yes,OurAirports
5923,Presidente Castro Pinto International Airport,João Pessoa,Brazil,JPA,SBJP,-7.148691,-34.950554,large_airport,yes,OurAirports
30340,Jacarepaguá - Roberto Marinho Airport,Rio de Janeiro,Brazil,RRJ,SBJR,-22.986773,-43.372194,medium_airport,yes,OurAirports
5924,Orlando Bezerra de Menezes Airport,Juazeiro do Norte,Brazil,JDO,SBJU,-7.21932,-39.269096,small_airport,yes,OurAirports
5925,Lauro Carneiro de Loyola Airport,Joinville,Brazil,JOI,SBJV,-26.224501,-48.797401,medium_airport,yes,OurAirports
5926,Presidente João Suassuna Airport,Campina Grande,Brazil,CPV,SBKG,-7.269662,-35.896057,medium_airport,yes,OurAirports
5927,Viracopos International Airport,Campinas,Brazil,VCP,SBKP,-23.007404,-47.134502,large_airport,yes,OurAirports
5928,Coronel Horácio de Mattos Airport,Lençóis,Brazil,LEC,SBLE,-12.4823,-41.277,small_airport,yes,OurAirports
5929,Lages Airport,Lages,Brazil,LAJ,SBLJ,-27.782101,-50.281502,medium_airport,yes,OurAirports
5930,Lins Airport,Lins,Brazil,LIP,,-21.663491,-49.729954,medium_airport,no,OurAirports
5931,Governor José Richa Airport,Londrina,Brazil,LDB,SBLO,-23.334375,-51.128365,medium_airport,yes,OurAirports
5932,Bom Jesus da Lapa Airport,Bom Jesus da Lapa,Brazil,LAZ,SBLP,-13.2621,-43.4081,medium_airport,no,OurAirports
5934,João Correa da Rocha Airport,Marabá,Brazil,MAB,SBMA,-5.36859,-49.138,medium_airport,yes,OurAirports
5935,Minaçu Airport,Minaçu,Brazil,MQH,,-13.5491,-48.195301,medium_airport,no,OurAirports
5936,Monte Dourado - Serra do Areão Airport,Almeirim,Brazil,MEU,SBMD,-0.889839,-52.6022,medium_airport,no,OurAirports
5937,Macaé Benedito Lacerda Airport,Macaé,Brazil,MEA,SBME,-22.343,-41.765999,medium_airport,no,OurAirports
5938,Regional de Maringá - Sílvio Name Júnior Airport,Maringá,Brazil,MGF,SBMG,-23.47606,-52.016187,medium_airport,yes,OurAirports
5939,Mário Ribeiro Airport,Montes Claros,Brazil,MOC,SBMK,-16.706919,-43.818901,medium_airport,yes,OurAirports
5940,Frank Miloye Milenkowichi–Marília State Airport,Marília,Brazil,MII,SBML,-22.196899,-49.926485,medium_airport,yes,OurAirports
5941,Ponta Pelada Airport / Manaus Air Base,Manaus,Brazil,PLL,SBMN,-3.14604,-59.986301,medium_airport,no,OurAirports
5942,Zumbi dos Palmares International Airport,Maceió,Brazil,MCZ,SBMO,-9.512559,-35.791839,large_airport,yes,OurAirports
5943,Macapá - Alberto Alcolumbre International Airport,Macapá,Brazil,MCP,SBMQ,0.050664,-51.072201,medium_airport,yes,OurAirports
5944,Dix-Sept Rosado Airport,Mossoró,Brazil,MVF,SBMS,-5.20192,-37.3643,medium_airport,yes,OurAirports
5945,Campo de Marte Airport,São Paulo,Brazil,RTE,,-23.5091,-46.637798,medium_airport,no,OurAirports
5946,Manicoré Airport,Manicoré,Brazil,MNX,SBMY,-5.81138,-61.278301,medium_airport,yes,OurAirports
5947,Ministro Victor Konder International Airport,Navegantes,Brazil,NVT,SBNF,-26.879431,-48.650979,large_airport,yes,OurAirports
5948,Santo Ângelo Airport,Santo Ângelo,Brazil,GEL,SBNM,-28.282503,-54.169623,medium_airport,yes,OurAirports
5950,Oiapoque Airport,Oiapoque,Brazil,OYK,SBOI,3.85412,-51.797056,medium_airport,no,OurAirports
5951,Porto Alegre-Salgado Filho International Airport,Porto Alegre,Brazil,POA,SBPA,-29.993984,-51.167482,large_airport,yes,OurAirports
5952,Parnaíba - Prefeito Doutor João Silva Filho International Airport,Parnaíba,Brazil,PHB,SBPB,-2.89375,-41.731998,medium_airport,yes,OurAirports
5953,Poços de Caldas - Embaixador Walther Moreira Salles Airport,Poços De Caldas,Brazil,POO,SBPC,-21.842529,-46.569768,medium_airport,no,OurAirports
5954,Lauro Kurtz Airport,Passo Fundo,Brazil,PFB,SBPF,-28.243976,-52.32777,medium_airport,yes,OurAirports
517,Ponta Grossa Airport - Comandante Antonio Amilton Beraldo,Ponta Grossa,Brazil,PGZ,SBPG,-25.184476,-50.143822,medium_airport,yes,OurAirports
5955,Brigadeiro Lysias Rodrigues Airport,Palmas,Brazil,PMW,SBPJ,-10.2915,-48.356998,medium_airport,yes,OurAirports
5956,João Simões Lopes Neto International Airport,Pelotas,Brazil,PET,SBPK,-31.717189,-52.327796,medium_airport,yes,OurAirports
5957,Senador Nilo Coelho Airport,Petrolina,Brazil,PNZ,SBPL,-9.362422,-40.569098,medium_airport,yes,OurAirports
5958,Porto Nacional Airport,Porto Nacional,Brazil,PNB,,-10.719402,-48.3997,medium_airport,no,OurAirports
487,Juvenal Loureiro Cardoso Airport,Pato Branco,Brazil,PTO,,-26.217184,-52.694463,small_airport,yes,OurAirports
5959,Ponta Porã Airport,Ponta Porã,Brazil,PMG,SBPP,-22.549601,-55.702599,medium_airport,yes,OurAirports
5961,Porto Seguro International Airport,Porto Seguro,Brazil,BPS,SBPS,-16.438426,-39.080584,large_airport,yes,OurAirports
5962,Governador Jorge Teixeira de Oliveira International Airport,Porto Velho,Brazil,PVH,SBPV,-8.708491,-63.902338,large_airport,yes,OurAirports
5964,Rio Branco-Plácido de Castro International Airport,Rio Branco,Brazil,RBR,SBRB,-9.869031,-67.893984,large_airport,yes,OurAirports
575,Maestro Marinho Franco Airport,Rondonópolis,Brazil,ROO,SBRD,-16.584292,-54.724803,medium_airport,yes,OurAirports
5965,Recife/Guararapes - Gilberto Freyre International Airport,Recife,Brazil,REC,SBRF,-8.12747,-34.922961,large_airport,yes,OurAirports
5967,Santos Dumont Airport,Rio de Janeiro,Brazil,SDU,SBRJ,-22.910397,-43.16282,large_airport,yes,OurAirports
5968,Leite Lopes Airport,Ribeirão Preto,Brazil,RAO,SBRP,-21.134314,-47.774053,medium_airport,yes,OurAirports
299169,Barreirinhas National Airport,Barreirinhas,Brazil,BRB,,-2.756644,-42.803187,small_airport,yes,OurAirports
5969,Santa Cruz Air Force Base,Rio de Janeiro,Brazil,SNZ,,-22.9324,-43.719101,medium_airport,no,OurAirports
313262,Rio Grande do Norte/São Gonçalo do Amarante–Governador Aluízio Alves International Airport,Natal,Brazil,NAT,,-5.769822,-35.36661,large_airport,yes,OurAirports
580,Presidente João Batista Figueiredo Airport,Sinop,Brazil,OPS,SBSI,-11.885001,-55.586109,small_airport,yes,OurAirports
5970,Professor Urbano Ernesto Stumpf Airport,São José Dos Campos,Brazil,SJK,SBSJ,-23.2292,-45.8615,medium_airport,yes,OurAirports
5971,Marechal Cunha Machado International Airport,São Luís,Brazil,SLZ,SBSL,-2.586386,-44.235008,large_airport,yes,OurAirports
5972,Santa Maria Airport,Santa Maria,Brazil,RIA,SBSM,-29.711399,-53.688202,medium_airport,yes,OurAirports
5973,Santarém - Maestro Wilson Fonseca International Airport,Santarém,Brazil,STM,SBSN,-2.422423,-54.79306,medium_airport,yes,OurAirports
321014,Adolino Bedin Regional Airport,Sorriso,Brazil,SMT,,-12.479177,-55.672341,small_airport,yes,OurAirports
5974,Congonhas–Deputado Freitas Nobre Airport,São Paulo,Brazil,CGH,SBSP,-23.627657,-46.654601,large_airport,yes,OurAirports
5975,Prof. Eribelto Manoel Reino State Airport,São José do Rio Preto,Brazil,SJP,SBSR,-20.817113,-49.406963,medium_airport,yes,OurAirports
5976,Santos Nero Moura Air Base / Guarujá Airport,Guarujá,Brazil,SSZ,SBST,-23.928192,-46.300195,medium_airport,no,OurAirports
5977,Deputado Luiz Eduardo Magalhães International Airport,Salvador,Brazil,SSA,SBSV,-12.908611,-38.322498,large_airport,yes,OurAirports
5979,Trombetas Airport,Oriximiná,Brazil,TMT,SBTB,-1.4896,-56.396801,medium_airport,yes,OurAirports
5980,Una-Comandatuba Airport,Una,Brazil,UNA,SBTC,-15.354358,-38.998729,small_airport,yes,OurAirports
5981,Toledo - Luiz Dalcanale Filho Municipal Airport,Toledo,Brazil,TOW,SBTD,-24.6863,-53.697498,small_airport,yes,OurAirports
5982,Senador Petrônio Portela Airport,Teresina,Brazil,THE,SBTE,-5.06025,-42.823712,medium_airport,yes,OurAirports
5983,Tefé Airport,Tefé,Brazil,TFF,SBTF,-3.38294,-64.724098,medium_airport,yes,OurAirports
508,Plínio Alarcom Airport,Três Lagoas,Brazil,TJL,SBTG,-20.752643,-51.682026,small_airport,yes,OurAirports
5984,Tarauacá Airport,Tarauacá,Brazil,TRQ,SBTK,-8.155534,-70.782985,medium_airport,no,OurAirports
5985,Telêmaco Borba Airport,Telêmaco Borba,Brazil,TEC,,-24.317801,-50.6516,medium_airport,no,OurAirports
5986,Torres Airport,Torres,Brazil,TSQ,,-29.4149,-49.810001,small_airport,no,OurAirports
5988,Tabatinga International Airport,Tabatinga,Brazil,TBT,SBTT,-4.25567,-69.935799,medium_airport,yes,OurAirports
5989,Tucuruí Airport,Tucuruí,Brazil,TUR,SBTU,-3.78601,-49.720299,medium_airport,yes,OurAirports
5990,São Gabriel da Cachoeira Airport,São Gabriel da Cachoeira,Brazil,SJL,SBUA,-0.14835,-66.9855,medium_airport,yes,OurAirports
5991,Paulo Afonso Airport,Paulo Afonso,Brazil,PAV,SBUF,-9.40088,-38.250599,medium_airport,yes,OurAirports
5992,Rubem Berta Airport,Uruguaiana,Brazil,URG,SBUG,-29.7822,-57.0382,medium_airport,yes,OurAirports
5993,Ten. Cel. Aviador César Bombonato Airport,Uberlândia,Brazil,UDI,SBUL,-18.883579,-48.225936,medium_airport,yes,OurAirports
5995,Mário de Almeida Franco Airport,Uberaba,Brazil,UBA,SBUR,-19.765036,-47.964805,medium_airport,yes,OurAirports
590,Urucu Airport,Urucu,Brazil,RPU,,-4.884263,-65.355421,small_airport,no,OurAirports
5996,Major Brigadeiro Trompowsky Airport,Varginha,Brazil,VAG,SBVG,-21.591375,-45.474116,medium_airport,no,OurAirports
5997,Brigadeiro Camarão Airport,Vilhena,Brazil,BVH,SBVH,-12.6944,-60.098301,medium_airport,yes,OurAirports
5998,Eurico de Aguiar Salles International Airport,Vitória,Brazil,VIX,SBVT,-20.258,-40.285,large_airport,yes,OurAirports
308204,Presidente Itamar Franco Airport,Juiz de Fora,Brazil,IZA,SBZM,-21.513086,-43.173069,medium_airport,yes,OurAirports
30304,Pupelde Airport,Ancud,Chile,ZUD,SCAC,-41.904251,-73.796571,small_airport,no,OurAirports
30082,San Rafael Airport,Los Andes,Chile,LOB,SCAN,-32.813912,-70.646642,small_airport,no,OurAirports
29657,Alto Palena Airport,Palena,Chile,WAP,SCAP,-43.611492,-71.805452,small_airport,no,OurAirports
6001,Chacalluta International Airport,Arica,Chile,ARI,SCAR,-18.348499,-70.338699,medium_airport,yes,OurAirports
30301,Cabo Juan Román Airfield,Puerto Aysén,Chile,WPA,SCAS,-45.3992,-72.670303,small_airport,no,OurAirports
6002,Desierto de Atacama Airport,Copiapo,Chile,CPO,SCAT,-27.2612,-70.779198,medium_airport,yes,OurAirports
6003,Balmaceda Airport,Balmaceda,Chile,BBA,SCBA,-45.915968,-71.689499,medium_airport,yes,OurAirports
6004,Barriles Airport,Tocopilla,Chile,TOQ,SCBE,-22.1411,-70.062897,medium_airport,no,OurAirports
39101,Pampa Guanaco Airport,Bahia Inutil,Chile,DPB,,-54.049977,-68.809193,small_airport,no,OurAirports
6006,Chile Chico Airport,Chile Chico,Chile,CCH,SCCC,-46.5831,-71.686323,medium_airport,no,OurAirports
6007,El Loa Airport,Calama,Chile,CJC,SCCF,-22.498199,-68.903603,medium_airport,yes,OurAirports
6008,Gral. Bernardo O´Higgins Airport,Chillan,Chile,YAI,SCCH,-36.5825,-72.031403,medium_airport,no,OurAirports
6009,President Carlos Ibáñez International Airport,Punta Arenas,Chile,PUQ,SCCI,-53.002602,-70.854599,large_airport,yes,OurAirports
45057,Tambillos Airport,Coquimbo,Chile,COW,,-30.198889,-71.246944,small_airport,no,OurAirports
6011,Teniente Vidal Airport,Coyhaique,Chile,GXQ,SCCY,-45.5942,-72.106102,medium_airport,no,OurAirports
6012,Diego Aracena International Airport,Iquique,Chile,IQQ,SCDA,-20.536273,-70.181373,large_airport,yes,OurAirports
6015,Comodoro Arturo Merino Benítez International Airport,Santiago,Chile,SCL,SCEL,-33.393001556396484,-70.78579711914062,large_airport,yes,OurAirports
6017,Ricardo García Posada Airport,El Salvador,Chile,ESR,SCES,-26.3111,-69.765198,medium_airport,yes,OurAirports
39132,El Avellano Airport,Frutillar,Chile,FRT,,-41.051666,-73.35111,small_airport,no,OurAirports
6018,Andrés Sabella Gálvez International Airport,Antofagasta,Chile,ANF,SCFA,-23.445274,-70.445232,large_airport,yes,OurAirports
6019,Captain Fuentes Martinez Airport,Porvenir,Chile,WPR,SCFM,-53.2537,-70.319199,medium_airport,no,OurAirports
6020,Futaleufú Airport,Futaleufu,Chile,FFU,SCFT,-43.189201,-71.851097,small_airport,no,OurAirports
45059,Union Glacier Blue-Ice Runway,Union Glacier,Antarctica,UGL,SCGC,-79.777778,-83.320833,small_airport,no,OurAirports
6022,María Dolores Airport,Los Angeles,Chile,LSQ,SCGE,-37.401699,-72.4254,small_airport,no,OurAirports
6023,Guardia Marina Zañartu Airport,Puerto Williams,Chile,WPU,SCGZ,-54.931099,-67.626297,medium_airport,no,OurAirports
6024,Cochrane Airport,Cochrane,Chile,LGR,SCHR,-47.243591,-72.58815,medium_airport,no,OurAirports
6025,Carriel Sur International Airport,Concepcion,Chile,CCP,SCIE,-36.77235,-73.062828,large_airport,yes,OurAirports
6026,Mataveri International Airport,Isla De Pascua,Chile,IPC,SCIP,-27.165411,-109.421027,large_airport,yes,OurAirports
6027,Cañal Bajo Carlos Hott Siebert Airport,Osorno,Chile,ZOS,SCJO,-40.611198,-73.060997,medium_airport,yes,OurAirports
6028,Coposa Airport,Pica,Chile,CPP,SCKP,-20.7505,-68.683502,small_airport,no,OurAirports
6029,Vallenar Airport,Vallenar,Chile,VLR,SCLL,-28.596399,-70.755997,medium_airport,no,OurAirports
30078,Municipal de Linares Airport,Linares,Chile,ZLR,,-35.861698,-71.548599,small_airport,no,OurAirports
6031,Lieutenant Julio Gallardo Airport,Puerto Natales,Chile,PNT,SCNT,-51.67067,-72.529078,medium_airport,yes,OurAirports
32137,El Tuqui Airport,Ovalle,Chile,OVL,SCOV,-30.5592,-71.175598,small_airport,no,OurAirports
6033,Pucón Airport,Pucon,Chile,ZPC,SCPC,-39.292801,-71.915901,small_airport,yes,OurAirports
313732,Mocopulli Airport,Dalcahue,Chile,MHC,SCPQ,-42.340388,-73.715693,small_airport,yes,OurAirports
30305,El Mirador Airport,Puerto Varas,Chile,PUX,SCPV,-41.3494,-72.946701,small_airport,no,OurAirports
314783,La Araucanía International Airport,Temuco,Chile,ZCO,SCQP,-38.9259,-72.6515,large_airport,yes,OurAirports
6037,Chañaral Airport,Chañaral,Chile,CNR,SCRA,-26.3325,-70.6073,medium_airport,no,OurAirports
32565,Rodelillo Airport,Viña Del Mar,Chile,VAP,SCRD,-33.0681,-71.557503,small_airport,no,OurAirports
6039,Teniente Rodolfo Marsh Martin Airport,Villa Las Estrellas,Antarctica,TNM,SCRM,-62.191026,-58.98669,small_airport,yes,OurAirports
